Provinsi;Komoditas;Tahun;Luas Panen;Produksi;KMeans;KMeans Label;Prediksi Luas Panen;Prediksi Produksi
SULAWESI SELATAN;Ubi Jalar;2004;6906;76496;0;Rendah;5381,301143;75641,40956
SULAWESI SELATAN;Ubi Jalar;2005;4890;53513;0;Rendah;5320,97401;53632,56269
SULAWESI SELATAN;Ubi Jalar;2006;5029;54303;0;Rendah;5260,646877;55150,03775
SULAWESI SELATAN;Ubi Jalar;2007;5549;58819;0;Rendah;5200,319744;60826,92286
SULAWESI SELATAN;Ubi Jalar;2008;6235;66546;0;Rendah;5139,992611;68316,04436
SULAWESI SELATAN;Ubi Jalar;2009;5370;68372;0;Rendah;5079,665478;58872,76433
SULAWESI SELATAN;Ubi Jalar;2010;5058;57513;0;Rendah;5019,338345;55466,63327
SULAWESI SELATAN;Ubi Jalar;2011;5391;66946;0;Rendah;4959,011212;59102,02315
SULAWESI SELATAN;Ubi Jalar;2012;6774;94474;2;Sedang;4898,684079;74200,35411
SULAWESI SELATAN;Ubi Jalar;2013;4809;70767;0;Rendah;4838,356946;52748,27867
SULAWESI SELATAN;Ubi Jalar;2014;5082;78275;0;Rendah;4778,029813;55728,64335
SULAWESI SELATAN;Ubi Jalar;2015;4717;71681;0;Rendah;4717,70268;51743,90669
SULAWESI TENGAH;Ubi Jalar;1993;10588;78479;2;Sedang;6044,899607;115838,1229
SULAWESI TENGAH;Ubi Jalar;1994;4369;26556;0;Rendah;5984,572474;47944,7605
SULAWESI TENGAH;Ubi Jalar;1995;3242;21402;0;Rendah;5924,245341;35641,20375
SULAWESI TENGAH;Ubi Jalar;1996;2575;16494;0;Rendah;5863,918208;28359,50689
SULAWESI TENGAH;Ubi Jalar;1997;1293;15754;0;Rendah;5803,591075;14363,80169
SULAWESI TENGAH;Ubi Jalar;1998;2408;18161;0;Rendah;5743,263942;26536,35341
SULAWESI TENGAH;Ubi Jalar;1999;2759;20524;0;Rendah;5682,936809;30368,25085
SULAWESI TENGAH;Ubi Jalar;2000;2370;18165;0;Rendah;5622,609676;26121,50411
SULAWESI TENGAH;Ubi Jalar;2001;2987;23807;0;Rendah;5562,282543;32857,34663
SULAWESI TENGAH;Ubi Jalar;2002;3374;28533;0;Rendah;5501,95541;37082,2592
SULAWESI TENGAH;Ubi Jalar;2003;2693;24980;0;Rendah;5441,628277;29647,72313
SULAWESI TENGAH;Ubi Jalar;2004;2882;27903;0;Rendah;5381,301143;31711,05252
SULAWESI TENGAH;Ubi Jalar;2005;2510;23768;0;Rendah;5320,97401;27649,89625
SULAWESI TENGAH;Ubi Jalar;2006;2771;26886;0;Rendah;5260,646877;30499,25589
SULAWESI TENGAH;Ubi Jalar;2007;2996;29079;0;Rendah;5200,319744;32955,60041
SULAWESI TENGAH;Ubi Jalar;2008;2616;27689;0;Rendah;5139,992611;28807,10745
SULAWESI TENGAH;Ubi Jalar;2009;2815;29821;0;Rendah;5079,665478;30979,60771
SULAWESI TENGAH;Ubi Jalar;2010;2462;26332;0;Rendah;5019,338345;27125,87609
SULAWESI TENGAH;Ubi Jalar;2011;2306;25111;0;Rendah;4959,011212;25422,81056
SULAWESI TENGAH;Ubi Jalar;2012;2516;26932;0;Rendah;4898,684079;27715,39877
SULAWESI TENGAH;Ubi Jalar;2013;2001;21550;0;Rendah;4838,356946;22093,0991
SULAWESI TENGAH;Ubi Jalar;2014;1832;20452;0;Rendah;4778,029813;20248,11144
SULAWESI TENGAH;Ubi Jalar;2015;1533;16650;0;Rendah;4717,70268;16983,90251
SULAWESI TENGGARA;Ubi Jalar;1993;2488;21115;0;Rendah;6044,899607;27409,72035
SULAWESI TENGGARA;Ubi Jalar;1994;1955;14288;0;Rendah;5984,572474;21590,91311
SULAWESI TENGGARA;Ubi Jalar;1995;1872;12947;0;Rendah;5924,245341;20684,79491
SULAWESI TENGGARA;Ubi Jalar;1996;2194;16401;0;Rendah;5863,918208;24200,09684
SULAWESI TENGGARA;Ubi Jalar;1997;904;13019;0;Rendah;5803,591075;10117,05495
SULAWESI TENGGARA;Ubi Jalar;1998;1939;13794;0;Rendah;5743,263942;21416,23972
SULAWESI TENGGARA;Ubi Jalar;1999;2795;20726;0;Rendah;5682,936809;30761,26597
SULAWESI TENGGARA;Ubi Jalar;2000;2876;20942;0;Rendah;5622,609676;31645,55
SULAWESI TENGGARA;Ubi Jalar;2001;2738;19601;0;Rendah;5562,282543;30138,99203
SULAWESI TENGGARA;Ubi Jalar;2002;2621;19532;0;Rendah;5501,95541;28861,69288
SULAWESI TENGGARA;Ubi Jalar;2003;3189;22985;0;Rendah;5441,628277;35062,59815
SULAWESI TENGGARA;Ubi Jalar;2004;3235;25695;0;Rendah;5381,301143;35564,78414
SULAWESI TENGGARA;Ubi Jalar;2005;2993;24823;0;Rendah;5320,97401;32922,84915
SULAWESI TENGGARA;Ubi Jalar;2006;3058;24432;0;Rendah;5260,646877;33632,45979
SULAWESI TENGGARA;Ubi Jalar;2007;3357;27588;0;Rendah;5200,319744;36896,66872
SULAWESI TENGGARA;Ubi Jalar;2008;3587;30892;0;Rendah;5139,992611;39407,59867
SULAWESI TENGGARA;Ubi Jalar;2009;3183;25577;0;Rendah;5079,665478;34997,09563
SULAWESI TENGGARA;Ubi Jalar;2010;3028;25304;0;Rendah;5019,338345;33304,94718
SULAWESI TENGGARA;Ubi Jalar;2011;3254;26476;0;Rendah;4959,011212;35772,20879
SULAWESI TENGGARA;Ubi Jalar;2012;3434;29411;0;Rendah;4898,684079;37737,2844
SULAWESI TENGGARA;Ubi Jalar;2013;2882;24113;0;Rendah;4838,356946;31711,05252
SULAWESI TENGGARA;Ubi Jalar;2014;2688;24914;0;Rendah;4778,029813;29593,13769
SULAWESI TENGGARA;Ubi Jalar;2015;2525;25740;0;Rendah;4717,70268;27813,65255
SULAWESI UTARA;Ubi Jalar;1993;3354;25699;0;Rendah;6044,899607;36863,91746
SULAWESI UTARA;Ubi Jalar;1994;3273;24259;0;Rendah;5984,572474;35979,63344
SULAWESI UTARA;Ubi Jalar;1995;3123;23216;0;Rendah;5924,245341;34342,07043
SULAWESI UTARA;Ubi Jalar;1996;4085;35961;0;Rendah;5863,918208;44844,30787
SULAWESI UTARA;Ubi Jalar;1997;4857;34154;0;Rendah;5803,591075;53272,29883
SULAWESI UTARA;Ubi Jalar;1998;1630;14066;0;Rendah;5743,263942;18042,85992
SULAWESI UTARA;Ubi Jalar;1999;1783;15377;0;Rendah;5682,936809;19713,17419
SULAWESI UTARA;Ubi Jalar;2000;2715;23434;0;Rendah;5622,609676;29887,89904
SULAWESI UTARA;Ubi Jalar;2001;2060;17952;0;Rendah;5562,282543;22737,20722
SULAWESI UTARA;Ubi Jalar;2002;1725;14958;0;Rendah;5501,95541;19079,98316
SULAWESI UTARA;Ubi Jalar;2003;2951;25579;0;Rendah;5441,628277;32464,33151
SULAWESI UTARA;Ubi Jalar;2004;3740;32392;0;Rendah;5381,301143;41077,91294
SULAWESI UTARA;Ubi Jalar;2005;4457;38671;0;Rendah;5320,97401;48905,46414
SULAWESI UTARA;Ubi Jalar;2006;3755;37345;0;Rendah;5260,646877;41241,66924
SULAWESI UTARA;Ubi Jalar;2007;3617;35475;0;Rendah;5200,319744;39735,11127
SULAWESI UTARA;Ubi Jalar;2008;4277;42062;0;Rendah;5139,992611;46940,38852
SULAWESI UTARA;Ubi Jalar;2009;5430;53121;0;Rendah;5079,665478;59527,78953
SULAWESI UTARA;Ubi Jalar;2010;5298;51838;0;Rendah;5019,338345;58086,73408
SULAWESI UTARA;Ubi Jalar;2011;4736;46266;0;Rendah;4959,011212;51951,33134
SULAWESI UTARA;Ubi Jalar;2012;4216;41227;0;Rendah;4898,684079;46274,44623
SULAWESI UTARA;Ubi Jalar;2013;4059;39800;0;Rendah;4838,356946;44560,46361
SULAWESI UTARA;Ubi Jalar;2014;3945;39429;0;Rendah;4778,029813;43315,91573
SULAWESI UTARA;Ubi Jalar;2015;2657;25705;0;Rendah;4717,70268;29254,708
SUMATERA BARAT;Ubi Jalar;1993;2376;23220;0;Rendah;6044,899607;26187,00663
SUMATERA BARAT;Ubi Jalar;1994;3062;34355;0;Rendah;5984,572474;33676,12813
SUMATERA BARAT;Ubi Jalar;1995;3315;33011;0;Rendah;5924,245341;36438,15108
SUMATERA BARAT;Ubi Jalar;1996;3377;36003;0;Rendah;5863,918208;37115,01046
SUMATERA BARAT;Ubi Jalar;1997;1454;33350;0;Rendah;5803,591075;16121,45266
SUMATERA BARAT;Ubi Jalar;1998;3474;36172;0;Rendah;5743,263942;38173,96787
SUMATERA BARAT;Ubi Jalar;1999;3776;37864;0;Rendah;5682,936809;41470,92807
SUMATERA BARAT;Ubi Jalar;2000;3249;32875;0;Rendah;5622,609676;35717,62335
SUMATERA BARAT;Ubi Jalar;2001;2881;30335;0;Rendah;5562,282543;31700,13543
SUMATERA BARAT;Ubi Jalar;2002;3342;37558;0;Rendah;5501,95541;36732,91242
SUMATERA BARAT;Ubi Jalar;2003;3866;44954;0;Rendah;5441,628277;42453,46587
SUMATERA BARAT;Ubi Jalar;2004;4428;55484;0;Rendah;5381,301143;48588,86862
SUMATERA BARAT;Ubi Jalar;2005;4266;50392;0;Rendah;5320,97401;46820,30057
SUMATERA BARAT;Ubi Jalar;2006;4146;53758;0;Rendah;5260,646877;45510,25016
SUMATERA BARAT;Ubi Jalar;2007;3769;53793;0;Rendah;5200,319744;41394,50846
SUMATERA BARAT;Ubi Jalar;2008;4082;61817;0;Rendah;5139,992611;44811,55661
SUMATERA BARAT;Ubi Jalar;2009;4153;77476;0;Rendah;5079,665478;45586,66977
SUMATERA BARAT;Ubi Jalar;2010;4380;104302;2;Sedang;5019,338345;48064,84846
SUMATERA BARAT;Ubi Jalar;2011;4348;98120;2;Sedang;4959,011212;47715,50168
SUMATERA BARAT;Ubi Jalar;2012;4372;124881;2;Sedang;4898,684079;47977,51176
SUMATERA BARAT;Ubi Jalar;2013;4530;134453;2;Sedang;4838,356946;49702,41147
SUMATERA BARAT;Ubi Jalar;2014;5394;159865;2;Sedang;4778,029813;59134,77441
SUMATERA BARAT;Ubi Jalar;2015;5127;160922;2;Sedang;4717,70268;56219,91225
SUMATERA SELATAN;Ubi Jalar;1993;6460;58915;0;Rendah;6044,899607;70772,38888
SUMATERA SELATAN;Ubi Jalar;1994;4765;29636;0;Rendah;5984,572474;52267,92685
SUMATERA SELATAN;Ubi Jalar;1995;5309;34615;0;Rendah;5924,245341;58206,82204
SUMATERA SELATAN;Ubi Jalar;1996;7070;52099;0;Rendah;5863,918208;77431,81179
SUMATERA SELATAN;Ubi Jalar;1997;2564;47245;0;Rendah;5803,591075;28239,41894
SUMATERA SELATAN;Ubi Jalar;1998;5854;43252;0;Rendah;5743,263942;64156,63431
SUMATERA SELATAN;Ubi Jalar;1999;5258;36221;0;Rendah;5682,936809;57650,05062
SUMATERA SELATAN;Ubi Jalar;2000;3785;26537;0;Rendah;5622,609676;41569,18185
SUMATERA SELATAN;Ubi Jalar;2001;2347;14804;0;Rendah;5562,282543;25870,41111
SUMATERA SELATAN;Ubi Jalar;2002;2469;16878;0;Rendah;5501,95541;27202,2957
SUMATERA SELATAN;Ubi Jalar;2003;3112;20672;0;Rendah;5441,628277;34221,98247
SUMATERA SELATAN;Ubi Jalar;2004;3522;22573;0;Rendah;5381,301143;38697,98803
SUMATERA SELATAN;Ubi Jalar;2005;3739;24465;0;Rendah;5320,97401;41066,99586
SUMATERA SELATAN;Ubi Jalar;2006;2950;20747;0;Rendah;5260,646877;32453,41442
SUMATERA SELATAN;Ubi Jalar;2007;3033;21515;0;Rendah;5200,319744;33359,53262
SUMATERA SELATAN;Ubi Jalar;2008;2829;19621;0;Rendah;5139,992611;31132,44692
SUMATERA SELATAN;Ubi Jalar;2009;2973;20800;0;Rendah;5079,665478;32704,50741
SUMATERA SELATAN;Ubi Jalar;2010;3268;22839;0;Rendah;5019,338345;35925,048
SUMATERA SELATAN;Ubi Jalar;2011;2620;18309;0;Rendah;4959,011212;28850,77579
SUMATERA SELATAN;Ubi Jalar;2012;2475;17380;0;Rendah;4898,684079;27267,79822
SUMATERA SELATAN;Ubi Jalar;2013;1922;15945;0;Rendah;4838,356946;21230,64925
SUMATERA SELATAN;Ubi Jalar;2014;2112;24454;0;Rendah;4778,029813;23304,89573
SUMATERA SELATAN;Ubi Jalar;2015;1459;16563;0;Rendah;4717,70268;16176,03809
SUMATERA UTARA;Ubi Jalar;1993;16486;146465;2;Sedang;6044,899607;180227,1005
SUMATERA UTARA;Ubi Jalar;1994;15682;139462;2;Sedang;5984,572474;171449,7628
SUMATERA UTARA;Ubi Jalar;1995;13323;117336;2;Sedang;5924,245341;145696,3552
SUMATERA UTARA;Ubi Jalar;1996;13438;118348;2;Sedang;5863,918208;146951,8201
SUMATERA UTARA;Ubi Jalar;1997;12568;111156;2;Sedang;5803,591075;137453,9547
SUMATERA UTARA;Ubi Jalar;1998;12015;106618;2;Sedang;5743,263942;131416,8057
SUMATERA UTARA;Ubi Jalar;1999;14304;134642;2;Sedang;5682,936809;156406,0173
SUMATERA UTARA;Ubi Jalar;2000;13631;126961;2;Sedang;5622,609676;149058,8179
SUMATERA UTARA;Ubi Jalar;2001;12464;118183;2;Sedang;5562,282543;136318,5777
SUMATERA UTARA;Ubi Jalar;2002;12405;118170;2;Sedang;5501,95541;135674,4695
SUMATERA UTARA;Ubi Jalar;2003;14280;135661;2;Sedang;5441,628277;156144,0072
SUMATERA UTARA;Ubi Jalar;2004;12227;117295;2;Sedang;5381,301143;133731,2281
SUMATERA UTARA;Ubi Jalar;2005;12014;115728;2;Sedang;5320,97401;131405,8886
SUMATERA UTARA;Ubi Jalar;2006;10630;102712;2;Sedang;5260,646877;116296,6406
SUMATERA UTARA;Ubi Jalar;2007;12129;117641;2;Sedang;5200,319744;132661,3536
SUMATERA UTARA;Ubi Jalar;2008;10316;114186;2;Sedang;5139,992611;112868,6753
SUMATERA UTARA;Ubi Jalar;2009;12359;140138;2;Sedang;5079,665478;135172,2836
SUMATERA UTARA;Ubi Jalar;2010;14874;179388;2;Sedang;5019,338345;162628,7567
SUMATERA UTARA;Ubi Jalar;2011;15466;191104;2;Sedang;4959,011212;169091,6721
SUMATERA UTARA;Ubi Jalar;2012;14595;186583;2;Sedang;4898,684079;159582,8895
SUMATERA UTARA;Ubi Jalar;2013;9101;116671;2;Sedang;4838,356946;99604,41496
SUMATERA UTARA;Ubi Jalar;2014;11130;146622;2;Sedang;4778,029813;121755,184
SUMATERA UTARA;Ubi Jalar;2015;8952;122362;2;Sedang;4717,70268;97977,76903
