Provinsi;Komoditas;Tahun;Luas Panen;Produksi;KMeans;KMeans Label;Prediksi Luas Panen;Prediksi Produksi
BANTEN;Ubi Kayu;2005;10435;144110;0;Rendah;35198,9204;131137,2333
BANTEN;Ubi Kayu;2006;10266;143561;0;Rendah;35025,57096;128196,9012
BANTEN;Ubi Kayu;2007;8319;117550;0;Rendah;34852,22153;94322,18684
BANTEN;Ubi Kayu;2008;8271;115591;0;Rendah;34678,8721;93487,06292
BANTEN;Ubi Kayu;2009;7407;105621;0;Rendah;34505,52266;78454,83222
BANTEN;Ubi Kayu;2010;8237;118979;0;Rendah;34332,17323;92895,5168
BANTEN;Ubi Kayu;2011;7374;107052;0;Rendah;34158,8238;77880,68452
BANTEN;Ubi Kayu;2012;5677;82796;0;Rendah;33985,47436;48355,57399
BANTEN;Ubi Kayu;2013;6391;97847;0;Rendah;33812,12493;60778,04242
BANTEN;Ubi Kayu;2014;5679;85943;0;Rendah;33638,7755;48390,37082
BANTEN;Ubi Kayu;2015;4176;74163;0;Rendah;33465,42606;22240,55284
BENGKULU;Ubi Kayu;1993;8760;85987;0;Rendah;37279,1136;101994,8879
BENGKULU;Ubi Kayu;1994;6923;74960;0;Rendah;37105,76416;70033,99928
BENGKULU;Ubi Kayu;1995;8095;90774;0;Rendah;36932,41473;90424,94185
BENGKULU;Ubi Kayu;1996;9217;105587;0;Rendah;36759,0653;109945,9637
BENGKULU;Ubi Kayu;1997;8791;99854;0;Rendah;36585,71586;102534,2388
BENGKULU;Ubi Kayu;1998;11051;124064;0;Rendah;36412,36643;141854,6571
BENGKULU;Ubi Kayu;1999;8550;95420;0;Rendah;36239,017;98341,22075
BENGKULU;Ubi Kayu;2000;8249;92643;0;Rendah;36065,66756;93104,29778
BENGKULU;Ubi Kayu;2001;6459;73566;0;Rendah;35892,31813;61961,13465
BENGKULU;Ubi Kayu;2002;7186;81390;0;Rendah;35718,9687;74609,78247
BENGKULU;Ubi Kayu;2003;7194;82945;0;Rendah;35545,61926;74748,96979
BENGKULU;Ubi Kayu;2004;5118;59659;0;Rendah;35372,26983;38629,85992
BENGKULU;Ubi Kayu;2005;6856;79934;0;Rendah;35198,9204;68868,30547
BENGKULU;Ubi Kayu;2006;9761;113488;0;Rendah;35025,57096;119410,7015
BENGKULU;Ubi Kayu;2007;6614;76924;0;Rendah;34852,22153;64657,889
BENGKULU;Ubi Kayu;2008;4231;49478;0;Rendah;34678,8721;23197,46567
BENGKULU;Ubi Kayu;2009;3199;37311;0;Rendah;34505,52266;5242,301225
BENGKULU;Ubi Kayu;2010;3714;43847;0;Rendah;34332,17323;14202,48503
BENGKULU;Ubi Kayu;2011;4047;47735;0;Rendah;34158,8238;19996,15728
BENGKULU;Ubi Kayu;2012;4571;57618;0;Rendah;33985,47436;29112,92682
BENGKULU;Ubi Kayu;2013;4861;62193;0;Rendah;33812,12493;34158,46722
BENGKULU;Ubi Kayu;2014;4496;78853;0;Rendah;33638,7755;27808,04569
BENGKULU;Ubi Kayu;2015;3573;80309;0;Rendah;33465,42606;11749,3085
DI YOGYAKARTA;Ubi Kayu;1993;59146;709060;0;Rendah;37279,1136;978631,4342
DI YOGYAKARTA;Ubi Kayu;1994;59751;586655;0;Rendah;37105,76416;989157,4754
DI YOGYAKARTA;Ubi Kayu;1995;58446;584860;0;Rendah;36932,41473;966452,5436
DI YOGYAKARTA;Ubi Kayu;1996;58430;695488;0;Rendah;36759,0653;966174,1689
DI YOGYAKARTA;Ubi Kayu;1997;58016;692120;0;Rendah;36585,71586;958971,2251
DI YOGYAKARTA;Ubi Kayu;1998;53597;648638;0;Rendah;36412,36643;882087,6285
DI YOGYAKARTA;Ubi Kayu;1999;60036;719123;0;Rendah;36239,017;994116,0237
DI YOGYAKARTA;Ubi Kayu;2000;55901;701314;0;Rendah;36065,66756;922173,577
DI YOGYAKARTA;Ubi Kayu;2001;58221;736316;0;Rendah;35892,31813;962537,9002
DI YOGYAKARTA;Ubi Kayu;2002;59182;750205;0;Rendah;35718,9687;979257,7771
DI YOGYAKARTA;Ubi Kayu;2003;59270;764409;0;Rendah;35545,61926;980788,8377
DI YOGYAKARTA;Ubi Kayu;2004;59521;817398;0;Rendah;35372,26983;985155,8399
DI YOGYAKARTA;Ubi Kayu;2005;60695;920909;0;Rendah;35198,9204;1005581,579
DI YOGYAKARTA;Ubi Kayu;2006;60926;1016270;0;Rendah;35025,57096;1009600,613
DI YOGYAKARTA;Ubi Kayu;2007;61237;976610;0;Rendah;34852,22153;1015011,52
DI YOGYAKARTA;Ubi Kayu;2008;62543;892907;0;Rendah;34678,8721;1037733,85
DI YOGYAKARTA;Ubi Kayu;2009;63275;1047684;0;Rendah;34505,52266;1050469,49
DI YOGYAKARTA;Ubi Kayu;2010;62563;1114665;0;Rendah;34332,17323;1038081,819
DI YOGYAKARTA;Ubi Kayu;2011;62414;867596;0;Rendah;34158,8238;1035489,455
DI YOGYAKARTA;Ubi Kayu;2012;61815;866357;0;Rendah;33985,47436;1025067,804
DI YOGYAKARTA;Ubi Kayu;2013;58777;1013565;0;Rendah;33812,12493;972211,419
DI YOGYAKARTA;Ubi Kayu;2014;56120;884931;0;Rendah;33638,7755;925983,8299
DI YOGYAKARTA;Ubi Kayu;2015;55626;873362;0;Rendah;33465,42606;917389,0128
DKI JAKARTA;Ubi Kayu;1993;76;879;0;Rendah;37279,1136;-49092,94932
DKI JAKARTA;Ubi Kayu;1994;70;806;0;Rendah;37105,76416;-49197,33981
DKI JAKARTA;Ubi Kayu;1995;43;494;0;Rendah;36932,41473;-49667,09702
DKI JAKARTA;Ubi Kayu;1996;55;650;0;Rendah;36759,0653;-49458,31604
DKI JAKARTA;Ubi Kayu;1997;65;735;0;Rendah;36585,71586;-49284,33189
DKI JAKARTA;Ubi Kayu;1998;75;885;0;Rendah;36412,36643;-49110,34773
DKI JAKARTA;Ubi Kayu;1999;99;1211;0;Rendah;36239,017;-48692,78577
DKI JAKARTA;Ubi Kayu;2000;142;1678;0;Rendah;36065,66756;-47944,65392
DKI JAKARTA;Ubi Kayu;2001;74;883;0;Rendah;35892,31813;-49127,74615
DKI JAKARTA;Ubi Kayu;2002;90;1062;0;Rendah;35718,9687;-48849,37151
DKI JAKARTA;Ubi Kayu;2003;81;949;0;Rendah;35545,61926;-49005,95724
DKI JAKARTA;Ubi Kayu;2004;69;815;0;Rendah;35372,26983;-49214,73823
DKI JAKARTA;Ubi Kayu;2005;68;791;0;Rendah;35198,9204;-49232,13664
DKI JAKARTA;Ubi Kayu;2006;70;804;0;Rendah;35025,57096;-49197,33981
DKI JAKARTA;Ubi Kayu;2007;54;628;0;Rendah;34852,22153;-49475,71445
DKI JAKARTA;Ubi Kayu;2008;39;454;0;Rendah;34678,8721;-49736,69068
DKI JAKARTA;Ubi Kayu;2009;26;305;0;Rendah;34505,52266;-49962,87008
DKI JAKARTA;Ubi Kayu;2010;25;290;0;Rendah;34332,17323;-49980,26849
DKI JAKARTA;Ubi Kayu;2011;15;176;0;Rendah;34158,8238;-50154,25264
DKI JAKARTA;Ubi Kayu;2012;4;47;0;Rendah;33985,47436;-50345,63521
DKI JAKARTA;Ubi Kayu;2013;0;0;0;Rendah;33812,12493;-50415,22887
DKI JAKARTA;Ubi Kayu;2014;0;0;0;Rendah;33638,7755;-50415,22887
DKI JAKARTA;Ubi Kayu;2015;0;0;0;Rendah;33465,42606;-50415,22887
GORONTALO;Ubi Kayu;1993;0;0;0;Rendah;37279,1136;-50415,22887
GORONTALO;Ubi Kayu;1994;0;0;0;Rendah;37105,76416;-50415,22887
GORONTALO;Ubi Kayu;1995;0;0;0;Rendah;36932,41473;-50415,22887
GORONTALO;Ubi Kayu;1996;0;0;0;Rendah;36759,0653;-50415,22887
GORONTALO;Ubi Kayu;1997;0;0;0;Rendah;36585,71586;-50415,22887
GORONTALO;Ubi Kayu;1998;0;0;0;Rendah;36412,36643;-50415,22887
GORONTALO;Ubi Kayu;1999;0;0;0;Rendah;36239,017;-50415,22887
GORONTALO;Ubi Kayu;2000;0;0;0;Rendah;36065,66756;-50415,22887
GORONTALO;Ubi Kayu;2001;1185;12195;0;Rendah;35892,31813;-29798,10691
GORONTALO;Ubi Kayu;2002;929;9755;0;Rendah;35718,9687;-34252,10119
GORONTALO;Ubi Kayu;2003;796;9436;0;Rendah;35545,61926;-36566,0904
GORONTALO;Ubi Kayu;2004;1260;14507;0;Rendah;35372,26983;-28493,22577
GORONTALO;Ubi Kayu;2005;1048;12211;0;Rendah;35198,9204;-32181,68978
GORONTALO;Ubi Kayu;2006;827;9410;0;Rendah;35025,57096;-36026,73953
GORONTALO;Ubi Kayu;2007;647;7432;0;Rendah;34852,22153;-39158,45426
GORONTALO;Ubi Kayu;2008;771;9215;0;Rendah;34678,8721;-37001,05078
GORONTALO;Ubi Kayu;2009;601;7117;0;Rendah;34505,52266;-39958,78136
GORONTALO;Ubi Kayu;2010;512;6171;0;Rendah;34332,17323;-41507,24031
GORONTALO;Ubi Kayu;2011;474;5910;0;Rendah;34158,8238;-42168,38009
GORONTALO;Ubi Kayu;2012;307;3776;0;Rendah;33985,47436;-45073,91542
GORONTALO;Ubi Kayu;2013;364;4537;0;Rendah;33812,12493;-44082,20575
GORONTALO;Ubi Kayu;2014;302;3987;0;Rendah;33638,7755;-45160,90749
GORONTALO;Ubi Kayu;2015;197;2653;0;Rendah;33465,42606;-46987,74108
JAMBI;Ubi Kayu;1993;23028;235400;0;Rendah;37279,1136;350235,4754
JAMBI;Ubi Kayu;1994;23626;229934;0;Rendah;37105,76416;360639,7277
JAMBI;Ubi Kayu;1995;19229;204063;0;Rendah;36932,41473;284138,8962
JAMBI;Ubi Kayu;1996;14922;158547;0;Rendah;36759,0653;209203,9221
JAMBI;Ubi Kayu;1997;7620;82597;0;Rendah;36585,71586;82160,69465
JAMBI;Ubi Kayu;1998;6853;71648;0;Rendah;36412,36643;68816,11022
JAMBI;Ubi Kayu;1999;6949;73856;0;Rendah;36239,017;70486,35808
JAMBI;Ubi Kayu;2000;5129;54594;0;Rendah;36065,66756;38821,24248
JAMBI;Ubi Kayu;2001;4990;54605;0;Rendah;35892,31813;36402,86278
JAMBI;Ubi Kayu;2002;4637;52516;0;Rendah;35718,9687;30261,22223
JAMBI;Ubi Kayu;2003;4165;52602;0;Rendah;35545,61926;22049,17027
JAMBI;Ubi Kayu;2004;3546;44446;0;Rendah;35372,26983;11279,55129
JAMBI;Ubi Kayu;2005;3118;39780;0;Rendah;35198,9204;3833,029597
JAMBI;Ubi Kayu;2006;3131;40779;0;Rendah;35025,57096;4059,208995
JAMBI;Ubi Kayu;2007;3388;44794;0;Rendah;34852,22153;8530,601691
JAMBI;Ubi Kayu;2008;2706;36905;0;Rendah;34678,8721;-3335,117448
JAMBI;Ubi Kayu;2009;2881;39355;0;Rendah;34505,52266;-290,3947955
JAMBI;Ubi Kayu;2010;2895;39564;0;Rendah;34332,17323;-46,81698323
JAMBI;Ubi Kayu;2011;2819;40462;0;Rendah;34158,8238;-1369,096535
JAMBI;Ubi Kayu;2012;2744;38978;0;Rendah;33985,47436;-2673,977672
JAMBI;Ubi Kayu;2013;2274;33291;0;Rendah;33812,12493;-10851,2328
JAMBI;Ubi Kayu;2014;2268;35550;0;Rendah;33638,7755;-10955,62329
JAMBI;Ubi Kayu;2015;2018;43433;0;Rendah;33465,42606;-15305,22708
JAWA BARAT;Ubi Kayu;1993;173236;2310846;1;Tinggi;37279,1136;2963616,62
JAWA BARAT;Ubi Kayu;1994;161825;1850229;1;Tinggi;37105,76416;2765083,304
JAWA BARAT;Ubi Kayu;1995;144375;1700349;1;Tinggi;36932,41473;2461480,96
JAWA BARAT;Ubi Kayu;1996;141637;1816487;1;Tinggi;36759,0653;2413844,099
JAWA BARAT;Ubi Kayu;1997;128185;1648900;0;Rendah;36585,71586;2179800,618
JAWA BARAT;Ubi Kayu;1998;128642;1650881;0;Rendah;36412,36643;2187751,694
JAWA BARAT;Ubi Kayu;1999;151230;1920292;1;Tinggi;36239,017;2580747,096
JAWA BARAT;Ubi Kayu;2000;136824;1815520;1;Tinggi;36065,66756;2330105,527
JAWA BARAT;Ubi Kayu;2001;118989;1569846;0;Rendah;35892,31813;2019804,793
JAWA BARAT;Ubi Kayu;2002;120630;1800257;0;Rendah;35718,9687;2048355,592
JAWA BARAT;Ubi Kayu;2003;114853;1651879;0;Rendah;35545,61926;1947844,948
JAWA BARAT;Ubi Kayu;2004;119097;2074022;0;Rendah;35372,26983;2021683,821
JAWA BARAT;Ubi Kayu;2005;117786;2068981;0;Rendah;35198,9204;1998874,499
JAWA BARAT;Ubi Kayu;2006;113663;2044674;0;Rendah;35025,57096;1927140,833
JAWA BARAT;Ubi Kayu;2007;105508;1922840;0;Rendah;34852,22153;1785256,758
JAWA BARAT;Ubi Kayu;2008;109354;2034854;0;Rendah;34678,8721;1852171,063
JAWA BARAT;Ubi Kayu;2009;110827;2086187;0;Rendah;34505,52266;1877798,928
JAWA BARAT;Ubi Kayu;2010;105023;2014402;0;Rendah;34332,17323;1776818,526
JAWA BARAT;Ubi Kayu;2011;103244;2058785;0;Rendah;34158,8238;1745866,746
